label,energy_peak,env_mean,pitch_std,pitch_mean,mfcc_high,mfcc_low,delta_mfcc,mfcc_mean,mel_drange,logmel_std,logmel_mean,spectral_centroid,flatness,spec_std,spec_mean,amp_range,amp_mean,energy_std,energy_mean
fear,0.010229423642158508,0.03047502227127552,0.05836416780948639,0.18275144696235657,0.12659038603305817,0.9814814925193787,9.999999960041972e-13,30.93315887451172,-4.140651226043701,4.942201137542725,21.41050148010254,-3.73046875,0.12735116481781006,-11.519423484802246,0.22401168942451477,214.8970184326172,50.080360412597656,-9.83042696134362e-07,38.09696578979492
fear,0.005147554446011782,0.015495672821998596,0.03882589563727379,0.12632443010807037,0.11953049153089523,0.9839465618133545,9.999999960041972e-13,18.511842727661133,-6.273725509643555,4.9753875732421875,20.254302978515625,-6.49659538269043,0.007825048640370369,-17.34369659423828,0.5611720681190491,366.342529296875,673.387939453125,-3.81842246710562e-09,47.390785217285156
surprise,0.022539224475622177,0.052987489849328995,0.09003151208162308,0.3367461860179901,0.13710789382457733,0.9793497323989868,9.999999960041972e-13,36.08903884887695,-2.9002623558044434,3.8484227657318115,20.18914031982422,-3.076847553253174,0.10964269191026688,-10.964715957641602,1.7704787254333496,461.2779846191406,514.1718139648438,1.5960309610818513e-05,24.468345642089844
surprise,0.014963262714445591,0.0507468543946743,0.0646122619509697,0.19535215198993683,0.17642615735530853,0.9632729887962341,9.999999960041972e-13,32.03519821166992,-2.121976137161255,3.9125168323516846,20.37192153930664,-2.2494523525238037,0.0384831503033638,-5.835404872894287,0.15264306962490082,623.9485473632812,678.3710327148438,-2.555549087901454e-07,52.7749137878418
fear,0.001092207501642406,0.004535363521426916,0.013413023203611374,0.002685546875,0.08077335357666016,0.9929827451705933,9.999999960041972e-13,52.680538177490234,-9.546619415283203,3.82030987739563,19.43478775024414,-5.397462844848633,0.0848374143242836,-38.72150421142578,3.0375330448150635,548.2666625976562,759.94482421875,-1.8997292272615596e-07,55.45354461669922
sad,0.001144379610195756,0.0037205955013632774,0.019784945994615555,0.06333006918430328,0.1699676215648651,0.9650666117668152,9.999999960041972e-13,33.22354507446289,-4.575336456298828,4.048362731933594,17.938629150390625,-5.154471397399902,0.1297559142112732,-18.054460525512695,1.2482348680496216,507.74237060546875,677.3529663085938,-8.762343668422545e-07,56.12335968017578
surprise,1.4439420965572936e-06,1.1042105825254112e-06,0.0011031627655029297,0.001220703125,0.11242534965276718,0.986474335193634,9.999999960041972e-13,32.75673294067383,-10.925457000732422,1.843632459640503,9.77882194519043,-7.754069805145264,0.01969602331519127,-43.42551803588867,2.4853265285491943,1681.3131103515625,714.3370971679688,-8.163448939058071e-08,6.740816593170166
sad,0.0012567914091050625,0.003179279388859868,0.023018915206193924,0.07391966879367828,0.19776858389377594,0.9514162540435791,9.999999960041972e-13,30.25931167602539,-3.6258323192596436,3.521497964859009,18.386985778808594,-3.398736000061035,0.04286044463515282,-13.405462265014648,-0.13635197281837463,1081.423583984375,969.2710571289062,2.120900859381436e-07,35.73436737060547
sad,0.0010051570134237409,0.004662778228521347,0.015335166826844215,0.038977038115262985,0.1867377609014511,0.96140456199646,9.999999960041972e-13,45.8432731628418,-7.285143852233887,4.576573371887207,17.59836769104004,-3.5668888092041016,0.05149751529097557,-19.814306259155273,0.7930408716201782,500.50909423828125,704.6148071289062,1.570142785567441e-06,105.73706817626953
surprise,0.013370184227824211,0.03419806435704231,0.0693173035979271,0.22883297502994537,0.1788749396800995,0.9620900750160217,9.999999960041972e-13,34.42314147949219,-1.9432169198989868,3.9199764728546143,19.783199310302734,-1.3490679264068604,0.11304173618555069,-4.320160388946533,1.4582289457321167,223.85195922851562,49.38502502441406,-6.200017196533736e-06,35.16708755493164
neutral,0.008949985727667809,0.024639196693897247,0.054136380553245544,0.1882385015487671,0.1458815485239029,0.9756454229354858,9.999999960041972e-13,25.91411018371582,-3.3384594917297363,4.237212181091309,20.961660385131836,-3.859870672225952,0.10250376164913177,-14.206042289733887,2.7126498222351074,260.5815124511719,96.48843383789062,-1.319497869189945e-06,39.53544616699219
fear,0.0152863385155797,0.037122055888175964,0.0826592817902565,0.26742857694625854,0.1706017255783081,0.9665306210517883,9.999999960041972e-13,35.557308197021484,-1.6581662893295288,3.7793960571289062,20.215089797973633,-1.135049819946289,0.1620449423789978,2.9763684272766113,-2.7552895545959473,150.344970703125,20.71026611328125,5.957784196652938e-06,31.561012268066406
neutral,0.006193341687321663,0.015546861104667187,0.047753602266311646,0.17387694120407104,0.19720670580863953,0.9535249471664429,9.999999960041972e-13,37.97966384887695,-3.445709705352783,4.630318641662598,19.80284881591797,-4.528012752532959,0.09149228036403656,-16.298866271972656,3.832812547683716,550.9111938476562,664.9466552734375,-2.990588541251782e-07,42.49052429199219
neutral,0.003318524919450283,0.008743316866457462,0.036786459386348724,0.12466734647750854,0.19531968235969543,0.95432448387146,9.999999960041972e-13,27.870044708251953,-3.0038657188415527,3.526388645172119,19.376201629638672,-4.020608901977539,0.04797627031803131,-11.315559387207031,1.3035870790481567,223.61083984375,50.014339447021484,-6.453320565924514e-06,42.784629821777344
surprise,0.0019012141274288297,0.00548999197781086,0.02252534218132496,0.07614441215991974,0.15240409970283508,0.9734351634979248,9.999999960041972e-13,40.47739791870117,-6.0976691246032715,4.947990894317627,18.701919555664062,-5.196089744567871,0.09579308331012726,-19.365047454833984,-0.43881115317344666,793.8728637695312,1031.3001708984375,-6.523169417960162e-07,31.365692138671875
fear,0.00015673715097364038,0.00035322768962942064,0.008923579938709736,0.023712158203125,0.1997847557067871,0.9522653818130493,9.999999960041972e-13,37.78522872924805,-6.947587966918945,3.846588134765625,15.995881080627441,-3.908355712890625,0.024861039593815804,-23.70621109008789,1.0916930437088013,683.3310546875,805.3579711914062,-1.0719283949356395e-07,25.323652267456055
happy,0.006541313137859106,0.021325964480638504,0.04470086842775345,0.14625850319862366,0.17881639301776886,0.9622939825057983,9.999999960041972e-13,33.95120620727539,-2.540052652359009,3.76233172416687,18.595199584960938,-5.106081962585449,0.01784883253276348,-11.336209297180176,-1.4741734266281128,177.961181640625,21.56948471069336,4.425644917205318e-08,65.68675994873047
surprise,0.007909495383501053,0.022926749661564827,0.049803514033555984,0.16513974964618683,0.16115009784698486,0.9696138501167297,9.999999960041972e-13,41.774654388427734,-3.0993316173553467,4.024200439453125,20.5728759765625,-3.5912671089172363,0.00802659709006548,-15.911520004272461,-0.8032546043395996,580.1521606445312,435.0769348144531,1.910980813590868e-07,50.0434684753418
surprise,0.04696943610906601,0.10511668026447296,0.14609722793102264,0.46630859375,0.14742527902126312,0.9756472706794739,9.999999960041972e-13,32.389713287353516,-1.6252630949020386,3.970947027206421,20.943737030029297,-2.761136770248413,0.12447313219308853,0.5633417963981628,1.9731780290603638,205.07958984375,48.900177001953125,-2.2723675101588015e-06,19.20730209350586
angry,0.008649549447000027,0.03476551175117493,0.04941333830356598,0.1561279296875,0.1586022824048996,0.9707939624786377,9.999999960041972e-13,39.1173210144043,-3.2973711490631104,4.423791408538818,21.853294372558594,-4.241393089294434,0.07045730948448181,-5.8357720375061035,-3.496244192123413,411.717041015625,642.8041381835938,1.7654821249379893e-06,102.86187744140625
surprise,0.01985045149922371,0.05427570641040802,0.08322034031152725,0.258065789937973,0.13258181512355804,0.9792850017547607,9.999999960041972e-13,37.009010314941406,-2.9633617401123047,4.443983554840088,22.16824722290039,-2.3981714248657227,0.11909788846969604,-14.547772407531738,-0.7334922552108765,268.6754455566406,99.64231872558594,-5.420930619948194e-07,26.57653045654297
neutral,0.0021450661588460207,0.007018450181931257,0.02887582965195179,0.09720152616500854,0.19840136170387268,0.9544500708580017,9.999999960041972e-13,36.025794982910156,-4.06524133682251,4.233696460723877,18.744686126708984,-4.338623046875,-0.0008707723463885486,-9.391571044921875,-3.536127805709839,131.93185424804688,18.309938430786133,-1.2107193719801401e-11,91.27938842773438
happy,0.013924956321716309,0.04808208346366882,0.06204236298799515,0.18652953207492828,0.17020399868488312,0.965972363948822,9.999999960041972e-13,31.2292423248291,-2.463970184326172,4.1488165855407715,21.491443634033203,-3.5275707244873047,0.06773346662521362,-15.632661819458008,0.32407501339912415,337.6487731933594,122.85269927978516,-4.456344868231099e-06,38.22623825073242
surprise,0.004377022385597229,0.011402545496821404,0.03433384746313095,0.15030211210250854,0.11440163105726242,0.9858002662658691,9.999999960041972e-13,47.40288162231445,-6.346094131469727,4.533641338348389,19.889667510986328,-5.47722864151001,0.13645543158054352,-21.099761962890625,1.5937283039093018,727.8648681640625,876.0883178710938,1.7624441284169734e-07,40.817569732666016
neutral,0.004395799711346626,0.014610839076340199,0.03546135127544403,0.102752685546875,0.16698145866394043,0.9678382277488708,9.999999960041972e-13,32.97666549682617,-4.481801986694336,4.690014362335205,19.58977508544922,-4.7834062576293945,0.10581998527050018,-19.448848724365234,4.71840238571167,229.94552612304688,142.031494140625,-9.658806447987445e-06,48.2902946472168
angry,0.0004892369615845382,0.0024006718304008245,0.008667840622365475,0.01373291015625,0.14950346946716309,0.9742833971977234,9.999999960041972e-13,52.54739761352539,-8.459417343139648,4.353060722351074,18.496854782104492,-6.281105995178223,0.07830964028835297,-31.40059471130371,1.7985806465148926,965.8115844726562,782.8340454101562,-5.359747206057364e-07,116.3222427368164
happy,0.0011184978066012263,0.0047937543131411076,0.013812580145895481,0.012158188968896866,0.0952751412987709,0.9898574948310852,9.999999960041972e-13,54.303070068359375,-8.674429893493652,4.11609411239624,19.22887420654297,-5.589513778686523,0.08602701872587204,-37.51762390136719,2.6754322052001953,619.123046875,733.1782836914062,-6.542215373883664e-07,53.776058197021484
fear,0.0018934988183900714,0.0070323459804058075,0.025789957493543625,0.08484496176242828,0.15700772404670715,0.9705744385719299,9.999999960041972e-13,43.12370300292969,-3.9918341636657715,3.6945321559906006,19.209497451782227,-4.3908514976501465,0.0496908575296402,-13.182719230651855,1.196361780166626,266.3623046875,194.82192993164062,-2.7774776754085906e-06,71.13197326660156
fear,0.003286045277491212,0.009598647244274616,0.03409638628363609,0.112518310546875,0.16132435202598572,0.9691404700279236,9.999999960041972e-13,37.045005798339844,-3.6951451301574707,3.8080685138702393,19.01561737060547,-3.5078675746917725,0.0640832856297493,-15.608100891113281,5.814690113067627,379.5174255371094,209.916748046875,2.6996704036719166e-06,48.83054733276367
angry,0.03785833716392517,0.09563899040222168,0.10627390444278717,0.3707641363143921,0.16934099793434143,0.9651467800140381,9.999999960041972e-13,40.7364501953125,-3.020307779312134,5.826683044433594,22.664522171020508,-1.3743329048156738,0.14349213242530823,-8.590428352355957,2.5719079971313477,823.5772705078125,783.1854858398438,-4.817593890038552e-06,16.08002281188965
sad,0.0016354219987988472,0.003075642744079232,0.026949984952807426,0.10119934380054474,0.16641902923583984,0.9676204919815063,9.999999960041972e-13,39.43500518798828,-4.73159122467041,4.334774494171143,18.610916137695312,-6.4500226974487305,0.037856847047805786,-17.961259841918945,2.6544694900512695,254.95599365234375,168.50277709960938,1.121531241210505e-07,18.380619049072266
happy,0.003127198200672865,0.007535313721746206,0.03288557752966881,0.11343993246555328,0.16904552280902863,0.9662123918533325,9.999999960041972e-13,38.6766242980957,-5.402742862701416,5.006222724914551,19.428634643554688,-4.619739055633545,-0.012335973791778088,-20.876758575439453,0.81404048204422,188.48597717285156,53.07396697998047,-5.989242168880082e-08,24.925739288330078
angry,0.005073273088783026,0.012099129147827625,0.04485022649168968,0.14474792778491974,0.16926319897174835,0.9671832323074341,9.999999960041972e-13,39.462833404541016,-3.541520118713379,3.9929239749908447,20.519943237304688,-4.251443386077881,0.059936050325632095,-17.365489959716797,0.30255892872810364,262.98016357421875,62.16944122314453,2.9533327960962197e-06,24.983007431030273
happy,0.00797220878303051,0.035809263586997986,0.05127948895096779,0.16586913168430328,0.1988850235939026,0.9515215754508972,9.999999960041972e-13,38.873924255371094,-2.5199105739593506,4.164948463439941,19.856691360473633,-4.779626846313477,0.11746130883693695,-11.98641300201416,-0.6729462146759033,277.3910217285156,186.78953552246094,4.196911959297722e-06,124.91529083251953
sad,0.008475558832287788,0.026355069130659103,0.05275919288396835,0.17212523519992828,0.16491423547267914,0.9678759574890137,9.999999960041972e-13,37.65727615356445,-2.2603838443756104,3.3252241611480713,18.490419387817383,-2.854116201400757,0.12320280075073242,-5.489716529846191,-1.6855802536010742,232.69371032714844,97.62873840332031,-1.7131492313637864e-07,70.71662139892578
fear,0.006317800842225552,0.017835918813943863,0.04654174670577049,0.13388365507125854,0.14715410768985748,0.9758356213569641,9.999999960041972e-13,27.359939575195312,-3.4541332721710205,3.881139039993286,20.290428161621094,-4.5743608474731445,0.02343733422458172,-10.959474563598633,0.7758997678756714,195.21096801757812,33.31890106201172,1.4518834632326616e-06,30.997114181518555
sad,0.007694358006119728,0.02226807177066803,0.050756245851516724,0.1644744575023651,0.156084805727005,0.9718712568283081,9.999999960041972e-13,41.28462600708008,-4.404550552368164,5.11837911605835,20.25458526611328,-5.348669528961182,0.07074573636054993,-15.246524810791016,1.2670223712921143,403.41253662109375,295.92376708984375,3.7193296975601697e-07,33.69580078125
surprise,0.04008748382329941,0.08916457742452621,0.12548959255218506,0.44563597440719604,0.1390524059534073,0.9773798584938049,9.999999960041972e-13,35.35293197631836,-2.4024300575256348,4.9118876457214355,22.233272552490234,-1.5389583110809326,0.09168164432048798,-9.907124519348145,1.2215595245361328,598.7357788085938,681.9354248046875,1.5203163457044866e-05,13.741791725158691
happy,0.002555479761213064,0.007331707049161196,0.0295446515083313,0.09363402426242828,0.1622009575366974,0.9693452715873718,9.999999960041972e-13,34.896549224853516,-4.097564220428467,3.7171242237091064,19.58721923828125,-4.74452018737793,0.08752468228340149,-24.267858505249023,4.1729841232299805,587.7529296875,658.1488037109375,9.075049547391245e-07,35.51043701171875
surprise,0.015017127618193626,0.04172862693667412,0.07280796766281128,0.24625243246555328,0.13345623016357422,0.9792271256446838,9.999999960041972e-13,28.258750915527344,-3.078589916229248,4.526030540466309,21.312835693359375,-1.910685658454895,0.0485660694539547,-10.16003704071045,2.928056478500366,426.944580078125,364.5361328125,-6.927624554009526e-07,37.014068603515625
sad,0.004136885050684214,0.0114457281306386,0.03852143883705139,0.12585754692554474,0.18522495031356812,0.9603192806243896,9.999999960041972e-13,37.843971252441406,-3.842855215072632,4.519622802734375,19.76177215576172,-0.7451993227005005,0.17105267941951752,-7.3189873695373535,-0.36118370294570923,400.7549743652344,640.4835205078125,-1.1203912890778156e-06,37.67523956298828
angry,0.020507771521806717,0.04648172855377197,0.09462331980466843,0.31961971521377563,0.1768314689397812,0.9635947942733765,9.999999960041972e-13,41.094078063964844,-1.520195722579956,3.7387001514434814,20.629777908325195,-3.2653017044067383,0.12988866865634918,-6.156564712524414,2.1545958518981934,272.0945129394531,94.56810760498047,-1.760134910000488e-05,24.087186813354492
neutral,0.003160333726555109,0.009859788231551647,0.030402187258005142,0.09931029379367828,0.17413587868213654,0.9656668901443481,9.999999960041972e-13,42.30385208129883,-4.329703330993652,4.292034149169922,18.835342407226562,-3.4075777530670166,0.17930075526237488,-17.711639404296875,5.031160354614258,826.3439331054688,922.0575561523438,5.7926254157791846e-06,50.19384765625
neutral,0.002295927843078971,0.006970469374209642,0.028992395848035812,0.0867919921875,0.1704433113336563,0.9665961265563965,9.999999960041972e-13,40.84336471557617,-4.583358287811279,4.080924034118652,18.95279884338379,-5.206667423248291,0.05298353731632233,-20.913118362426758,2.7704274654388428,238.3771209716797,68.96040344238281,-3.467537510459806e-07,31.33497428894043
happy,0.0005133660743013024,0.002403398510068655,0.009819530881941319,0.00128173828125,0.08849354833364487,0.9918792247772217,9.999999960041972e-13,53.90721893310547,-9.595112800598145,3.151942014694214,17.965538024902344,-5.748470783233643,0.08124809712171555,-39.088924407958984,3.6485755443573,408.0908508300781,633.6500854492188,-6.140137429611059e-06,59.427223205566406
neutral,0.002122206147760153,0.007658951450139284,0.02574761211872101,0.07636107504367828,0.20440714061260223,0.9514814615249634,9.999999960041972e-13,31.832853317260742,-4.383874416351318,4.478665828704834,18.641103744506836,-2.716352939605713,0.05752365291118622,-12.558965682983398,-0.9692176580429077,609.2075805664062,786.8436279296875,3.702193396293296e-08,64.4124526977539
neutral,0.00061393080977723,0.005364685785025358,0.009170248173177242,0.002655029296875,0.15953531861305237,0.9722393155097961,9.999999960041972e-13,57.520263671875,-9.398898124694824,3.989077568054199,17.95675277709961,-5.587566375732422,0.09862750768661499,-42.97916793823242,3.7363839149475098,469.804931640625,712.3231811523438,7.019378500672246e-08,383.8486328125
fear,0.0109222661703825,0.03637626767158508,0.05966927856206894,0.18186338245868683,0.18846699595451355,0.9572343826293945,9.999999960041972e-13,38.38569259643555,-1.6400471925735474,3.4550607204437256,20.174047470092773,-1.170061707496643,0.10422135889530182,-1.0303820371627808,-2.3300254344940186,504.27825927734375,390.1620178222656,-1.1364128340574098e-06,67.35604858398438
sad,0.0035526957362890244,0.008921632543206215,0.035253189504146576,0.124664306640625,0.15034738183021545,0.9738390445709229,9.999999960041972e-13,34.18548583984375,-3.493861675262451,3.4269769191741943,19.07693099975586,-2.3364202976226807,0.08012756705284119,-8.602583885192871,-2.1730027198791504,547.6226806640625,608.600830078125,-6.256159394979477e-07,34.43629837036133
sad,0.0006860376452095807,0.0023694117553532124,0.013761152513325214,0.04229736328125,0.16442400217056274,0.9683310389518738,9.999999960041972e-13,41.82622528076172,-6.1498332023620605,4.317476272583008,18.336267471313477,-4.890609264373779,0.055570244789123535,-25.19451904296875,2.826206684112549,964.5101928710938,1012.9016723632812,1.4381669188878732e-07,51.30411911010742
happy,0.022591397166252136,0.06774139404296875,0.09056650102138519,0.2789062261581421,0.14696408808231354,0.9745214581489563,9.999999960041972e-13,33.561302185058594,-2.445685625076294,4.421283721923828,21.566574096679688,-3.124919891357422,0.06180417910218239,-15.41639232635498,2.668048143386841,377.4949951171875,328.24224853515625,8.763963705860078e-06,23.894968032836914
sad,0.020394261926412582,0.07613647729158401,0.06346174329519272,0.19615477323532104,0.13646778464317322,0.9797420501708984,9.999999960041972e-13,51.39468002319336,-5.694947242736816,5.084192752838135,20.253684997558594,-2.4085052013397217,0.2008601725101471,-16.44856071472168,-0.3265649080276489,1180.1363525390625,978.94775390625,-5.064006927568698e-06,44.77627182006836
angry,0.04476841911673546,0.10789220780134201,0.12194418907165527,0.39477843046188354,0.15717779099941254,0.9709714651107788,9.999999960041972e-13,43.91645431518555,-2.588642120361328,5.5049896240234375,22.861419677734375,-1.8419508934020996,0.06880167126655579,-7.780454158782959,2.1620054244995117,287.4149475097656,90.20158386230469,6.766885690012714e-06,12.519431114196777
happy,0.005157637409865856,0.0177287720143795,0.03572763502597809,0.11112668365240097,0.20587202906608582,0.9516636729240417,9.999999960041972e-13,47.877403259277344,-5.660201549530029,5.448446750640869,19.055856704711914,-3.8984649181365967,0.08667377382516861,-24.05034065246582,1.4944695234298706,453.5657958984375,337.799560546875,1.320308115282387e-06,56.06926345825195
sad,0.0014938510721549392,0.0049666655249893665,0.020449522882699966,0.05874938890337944,0.17110134661197662,0.9654957056045532,9.999999960041972e-13,38.72427749633789,-4.9788498878479,4.345498561859131,18.618127822875977,-5.106368541717529,0.12596401572227478,-21.075037002563477,2.8098371028900146,500.8435974121094,514.7816162109375,-4.990758498024661e-06,50.79038619995117
fear,0.0033218786120414734,0.013184834271669388,0.02907411754131317,0.08161616325378418,0.15681524574756622,0.9728654026985168,9.999999960041972e-13,46.29655456542969,-6.013477802276611,4.875682353973389,19.586179733276367,-3.471242666244507,0.07112416625022888,-18.665647506713867,0.2660894989967346,260.0046081542969,276.1947937011719,3.6734343211719533e-07,71.81340789794922
surprise,0.023685453459620476,0.05885981395840645,0.0948767438530922,0.2881072163581848,0.1348978877067566,0.9794750809669495,9.999999960041972e-13,34.78141403198242,-2.6793649196624756,4.377574443817139,21.401514053344727,-1.9538853168487549,0.07086047530174255,-8.525442123413086,0.5742501616477966,259.4946594238281,67.24203491210938,-1.2855492741437047e-06,23.05139923095703
sad,0.0017779850168153644,0.003506416454911232,0.028167331591248512,0.10272216796875,0.16375990211963654,0.9684776663780212,9.999999960041972e-13,30.4906063079834,-4.418323516845703,3.8995909690856934,18.300901412963867,-5.816244125366211,0.029937535524368286,-16.127643585205078,2.094895601272583,223.17872619628906,41.42609786987305,-2.4181260869227117e-06,16.955280303955078
neutral,0.002985634608194232,0.006574602331966162,0.03722705692052841,0.1305450201034546,0.17314408719539642,0.964868426322937,9.999999960041972e-13,24.600345611572266,-3.5314395427703857,3.690131187438965,19.444129943847656,-4.248403072357178,0.0900292918086052,-11.183894157409668,2.836951732635498,364.39093017578125,411.2142028808594,4.73037374604246e-07,36.91948699951172
angry,0.0008357457118108869,0.0025733744259923697,0.014266681857407093,0.047854602336883545,0.137350395321846,0.9795937538146973,9.999999960041972e-13,52.76856231689453,-8.135412216186523,4.52475643157959,18.49355125427246,-5.504899501800537,0.12748275697231293,-25.796255111694336,1.8966504335403442,510.2392578125,780.6887817382812,5.890273769182386e-06,34.074378967285156
happy,0.00023379754566121846,0.0021544136106967926,0.0060344962403178215,0.000946044921875,0.07552623748779297,0.9941221475601196,9.999999960041972e-13,51.32853317260742,-10.28439998626709,2.460245370864868,18.306880950927734,-6.000974178314209,0.0713016614317894,-45.71969985961914,4.270178318023682,320.0953674316406,141.3887176513672,5.750277978222584e-06,206.25172424316406
fear,0.0019297887338325381,0.007369669619947672,0.021868135780096054,0.054055772721767426,0.14299267530441284,0.9764963984489441,9.999999960041972e-13,41.08658981323242,-6.368454933166504,4.751169681549072,19.8493709564209,-3.610499143600464,0.03913069888949394,-21.90089225769043,0.45664647221565247,569.5116577148438,683.0092163085938,-1.8806383650371572e-07,66.39104461669922
angry,0.040782149881124496,0.10028504580259323,0.12051521241664886,0.35624080896377563,0.15301114320755005,0.9731370210647583,9.999999960041972e-13,35.96178436279297,-2.300349235534668,5.003422737121582,22.31707763671875,-1.4306552410125732,0.08334337919950485,-6.54062557220459,4.225813388824463,294.9097900390625,56.061256408691406,7.411569185933331e-06,14.684168815612793
fear,1.6200108802877367e-05,5.133983904670458e-06,0.003974020015448332,0.0015899650752544403,0.08774854242801666,0.992027759552002,9.999999960041972e-13,32.082374572753906,-10.742405891418457,1.9713068008422852,12.479337692260742,-6.204378604888916,0.022141456604003906,-46.6780891418457,3.898029088973999,524.9298095703125,557.5568237304688,-9.269716372273251e-08,3.357125759124756
sad,0.004855727776885033,0.01268050167709589,0.04290088638663292,0.13873291015625,0.16959747672080994,0.9666684865951538,9.999999960041972e-13,32.3969841003418,-3.4940500259399414,4.0765299797058105,19.718158721923828,-1.4922022819519043,0.12831878662109375,-1.8457306623458862,-2.379199743270874,659.9819946289062,831.1939697265625,4.005432074905002e-08,48.5457649230957
happy,0.016129296272993088,0.04999139904975891,0.06994904577732086,0.2119140625,0.13925081491470337,0.9774815440177917,9.999999960041972e-13,34.77511978149414,-3.0599403381347656,4.554183483123779,21.89049530029297,-2.6801390647888184,0.09163091331720352,-11.905421257019043,0.48205751180648804,692.9404907226562,784.3646850585938,3.755927082238486e-06,33.69331741333008
happy,0.002978117438033223,0.008682944811880589,0.03263656049966812,0.11346741020679474,0.18475446105003357,0.9599291682243347,9.999999960041972e-13,27.565061569213867,-3.899322509765625,4.2203521728515625,19.43472671508789,-4.285307884216309,0.08261194825172424,-18.794944763183594,5.354433536529541,281.0035400390625,45.852657318115234,-2.038985485341982e-06,49.30859375
angry,0.013470490463078022,0.032078132033348083,0.07398147135972977,0.25815123319625854,0.1673242151737213,0.9674296975135803,9.999999960041972e-13,34.453407287597656,-2.497957229614258,4.121610164642334,20.481958389282227,-3.2968125343322754,0.09644824266433716,-15.35134506225586,2.02630615234375,311.58343505859375,60.068946838378906,-1.586118742125109e-05,36.83889389038086
happy,0.008637728169560432,0.025875044986605644,0.05456733703613281,0.174825981259346,0.19231517612934113,0.9555419087409973,9.999999960041972e-13,34.82476806640625,-2.409952402114868,4.154743671417236,19.946718215942383,-3.6781575679779053,0.06111011654138565,-12.531270027160645,4.900859355926514,261.156494140625,32.009315490722656,1.7233192295407207e-07,57.68184280395508
surprise,0.001079296343959868,0.0026546160224825144,0.01938212849199772,0.068328857421875,0.22133764624595642,0.9368965029716492,9.999999960041972e-13,39.184417724609375,-4.68184232711792,4.3667497634887695,19.1114501953125,-4.751016139984131,0.05861026421189308,-18.391708374023438,-0.5437783002853394,571.5307006835938,632.7760620117188,-1.0047926934930729e-06,27.68621826171875
surprise,0.029711676761507988,0.07622333616018295,0.10309916734695435,0.3462371826171875,0.14883998036384583,0.9744480848312378,9.999999960041972e-13,35.13996124267578,-2.5223028659820557,4.698744773864746,22.361652374267578,-1.3607290983200073,0.12158193439245224,-7.758448600769043,1.451224446296692,383.7936096191406,224.27670288085938,8.711635928193573e-06,18.32613754272461
fear,0.006485065445303917,0.012510150671005249,0.05581527575850487,0.19361266493797302,0.1286609172821045,0.981390118598938,9.999999960041972e-13,30.15223503112793,-4.220122337341309,4.052553653717041,20.30086898803711,-5.286739826202393,0.06495500355958939,-9.958982467651367,1.6597745418548584,187.09197998046875,70.28925323486328,-7.312778961932054e-06,18.076091766357422
fear,0.0018338703084737062,0.00418552290648222,0.02751815877854824,0.09692686796188354,0.15938717126846313,0.9695931077003479,9.999999960041972e-13,37.839073181152344,-3.7070016860961914,3.657796621322632,18.807994842529297,-2.9977359771728516,0.08287747204303741,-12.598295211791992,2.764934539794922,437.56866455078125,451.7999572753906,-2.2457120394392405e-06,29.032400131225586
neutral,0.010427912697196007,0.024508869275450706,0.06840464472770691,0.21515198051929474,0.1517467349767685,0.9733406901359558,9.999999960041972e-13,29.35384750366211,-2.38887619972229,3.3769772052764893,20.554269790649414,-3.759861707687378,0.10402175039052963,-6.751380443572998,2.140315055847168,229.44859313964844,39.625701904296875,-3.237925511712092e-06,24.542869567871094
fear,0.0003097324806731194,0.0017390967113897204,0.009721809066832066,0.024874866008758545,0.1926644891500473,0.9547306299209595,9.999999960041972e-13,48.43912887573242,-7.152014255523682,4.2424421310424805,17.22185707092285,-4.516639232635498,0.07516443729400635,-30.36729621887207,2.3050742149353027,336.7057189941406,205.4827423095703,-1.7509432836959604e-06,200.74497985839844
angry,0.0007692666258662939,0.0032391285058110952,0.012332418002188206,0.032321155071258545,0.1851627677679062,0.9612876772880554,9.999999960041972e-13,43.33209228515625,-7.290487766265869,4.80330753326416,18.6618595123291,-6.100936412811279,0.06988141685724258,-26.11505699157715,0.522144079208374,166.99951171875,97.06718444824219,-4.2915343101412873e-07,108.98268127441406
surprise,0.0236316230148077,0.06103738397359848,0.10162925720214844,0.3502563536167145,0.15769705176353455,0.9705167412757874,9.999999960041972e-13,30.286277770996094,-1.4376490116119385,3.6907317638397217,21.21090316772461,-2.74808406829834,0.11033783853054047,0.11246310919523239,0.46063587069511414,221.46315002441406,27.960519790649414,1.4144145097816363e-05,37.598262786865234
sad,0.0011888100998476148,0.00369690777733922,0.018761346116662025,0.05844421312212944,0.11866609752178192,0.9833605289459229,9.999999960041972e-13,37.67314910888672,-5.796543121337891,4.201193809509277,19.246723175048828,-4.094829082489014,0.08891648054122925,-23.424924850463867,4.705007553100586,279.12347412109375,69.27615356445312,4.390701633383287e-07,34.313865661621094
surprise,0.013262941502034664,0.032123249024152756,0.06899028271436691,0.25043943524360657,0.15644696354866028,0.9719891548156738,9.999999960041972e-13,33.81084060668945,-2.7410900592803955,4.054194927215576,20.697341918945312,-3.9667317867279053,0.06755764782428741,-7.111273288726807,0.3935542404651642,205.08848571777344,60.47313690185547,-2.2708516553393565e-05,35.35367202758789
